"","link","section","word","linenumber"
"252","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","immediatamente",606
"253","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","dirigersi",607
"254","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","spagna",609
"255","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","malta",610
"256","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","tunisia",612
"257","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","comandante",615
"258","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","deliberatamente",617
"259","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","scelto",618
"260","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","attracco",623
"261","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","sbarco",625
"262","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","comandante",629
"263","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","rifiutato",631
"264","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","pos",633
"265","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","concesso",634
"266","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","spagna",636
"267","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","agosto",639
"268","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","rifiutato",641
"269","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","capitaneria",644
"270","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","porto",646
"271","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","italiana",647
"272","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","detta",651
"273","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","disponibile",652
"274","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","accompagnare",654
"275","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","nave",656
"276","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","spagna",659
"277","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","prendendo",660
"278","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","bordo",662
"279","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","immigrati",664
"280","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","lampedusa",665
"281","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","migranti",668
"282","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","stipati",669
"283","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","arms",672
"284","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","riprese",674
"285","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","gommone",676
"286","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","riproduzione",678
"287","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","dossier",685
"288","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","migranti",686
"289","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","lampedusa",688
"290","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","migranti",691
"291","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","stipati",692
"292","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","arms",695
"293","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","riprese",697
"294","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","gommone",699
"295","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","adref",702
"296","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","politica",705
"297","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","news",709
"298","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","responsive",712
"299","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","kwdebug",718
"300","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","mode",720
"301","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","el",722
"302","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","testviewability",724
"303","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","height",728
"304","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","ver",730
"305","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","condividi",736
"306","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","paradossale",739
"307","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","conclude",740
"308","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","salvini",741
"309","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","affermare",742
"310","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","entrata",750
"311","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","acque",752
"312","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","italiane",753
"313","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","ottenuto",756
"314","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","pos",758
"315","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","configurarsi",760
"316","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","reato",762
"317","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","sequestro",764
"318","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","persona",766
"319","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","eventi",768
"320","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","simili",772
"321","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","marzo",777
"322","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","coinvolto",781
"323","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","arms",783
"324","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","comandante",787
"325","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","procura",793
"326","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","ragusa",795
"327","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","chiesto",798
"328","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","rinvio",800
"329","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","giudizio",802
"330","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","accuse",805
"331","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","violenza",807
"332","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","privata",808
"333","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","favoreggiamento",810
"334","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","clandestina",812
"335","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","viminale",814
"336","https://www.repubblica.it/politica/2020/02/17/news/open_arms_salvini_si_difende_non_toccava_all_italia_concedere_il_porto_il_comandante_ha_voluto_fare_rotta_verso_lampedus-248797985/","politica","lesa",817
"337","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","immigrati",1
"338","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","norme",3
"339","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","decreti",5
"340","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","salvini",6
"341","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","modifiche",9
"342","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","arrivo",11
"343","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","ong",13
"344","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","pagheranno",15
"345","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","milione",20
"346","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","euro",22
"347","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","violazione",26
"348","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","divieto",28
"349","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","ingresso",30
"350","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","protezione",32
"351","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","serie",35
"352","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","soggetti",37
"353","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","possibilità",38
"354","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","iscrizione",40
"355","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","comunale",42
"356","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","sanzioni",43
"357","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","ong",45
"358","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","multe",47
"359","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","milione",51
"360","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","euro",53
"361","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","confisca",54
"362","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","immediata",55
"363","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","nave",57
"364","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","arresto",59
"365","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","comandante",61
"366","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","dovesse",63
"367","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","violare",64
"368","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","divieto",66
"369","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","ingresso",68
"370","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","acque",70
"371","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","italiane",71
"372","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","tipizzazione",73
"373","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","navitry",75
"374","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","multe",82
"375","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","euro",87
"376","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","confisca",88
"377","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","arresto",91
"378","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","comandante",93
"379","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","reiterazione",98
"380","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","condotta",100
"381","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","contestata",101
"382","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","individuazione",102
"383","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","tipo",104
"384","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","navi",106
"385","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","sanzionarepermessi",108
"386","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","soggiorno",110
"387","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","abolita",112
"388","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","protezione",114
"389","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","umanitaria",115
"390","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","sostituita",116
"391","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","permessi",118
"392","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","speciali",119
"393","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","gravi",123
"394","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","condizioni",124
"395","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","salute",126
"396","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","vittime",127
"397","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","violenza",129
"398","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","atti",130
"399","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","valore",133
"400","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","civile",134
"401","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","calamità",136
"402","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","naturale",137
"403","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","permesso",144
"404","https://www.repubblica.it/politica/2020/02/16/news/immigrati_lenorme_dei_decreti_salvini_e_le_modifiche_in_arrivo-248760569/","politica","umanitario",145
